#1=α 2=β 3=qs 4=S 5=q0 6=s0 7=s1 8=Q 9=qh0 10=qh1 11=sh0 12=sh1 13=Sh 14=Qh 15=ϕ
0.6 10.0 0.8 0.9561410967198349 0.6095256225157484 0.6535329219153955 0.8473420853875357 0.9181866714542616 13.415020305940216 22.07900227577405 1.5883858349943054 2.3642254380386465 1.2 0.43074183415618195 0.060689262025130614
0.6 10.0 0.8 0.9625687111941859 0.6095253018835222 0.6564638033684105 0.8526682779285888 0.9300259420584702 13.414970958320891 22.07895804015764 1.5359115186169496 2.344896262855778 1.3 0.4592310094126327 0.05266613466934199
0.6 10.0 0.8 0.9677839978248901 0.6095250693925147 0.6588883547958422 0.8569827735090096 0.9397422420690432 13.414935176463414 22.07892596499845 1.496840752356977 2.3378364001056413 1.4 0.49690142081139116 0.045634573547310084
0.6 10.0 0.8 0.9720278305415722 0.6095249008123403 0.660895387440981 0.8604896698995546 0.9477336035466445 13.414909231030945 22.078902707276974 1.46989285023714 2.342667893328888 1.5 0.544104988187298 0.039488328016258074
0.6 10.0 0.8 0.9754866325296745 0.6095247785745124 0.6625558173610342 0.8633457684346405 0.9543158389675779 13.414890417999812 22.078885843102803 1.4538153118088775 2.358765969152947 1.6 0.6011566372755363 0.03413310518700357
0.6 10.0 0.8 0.9783086024753563 0.609524689938979 0.663927762808375 0.8656748668914072 0.9597451828247707 13.414876776565164 22.078873614793647 1.4473093252047837 2.3851949230741667 1.7 0.6682037297978651 0.029481650791813703
0.6 10.0 0.8 0.9806137535871438 0.6095246256692577 0.66506023961699 0.8675767258760052 0.9642328996964438 13.414866885170794 22.078864748051334 1.4490860672166215 2.420831490529974 1.8 0.7452400634455986 0.02545151892950767
0.6 10.0 0.8 0.9840496005441046 0.6095245790671561 0.6667672998481389 0.8704099181802265 0.9710549151231476 13.41485971290801 22.078858318765246 1.4725241270736564 2.514659812103389 2.0 0.9283105935196443 0.018945954531725387
0.6 10.0 0.8 0.9863840644548589 0.6095245452759257 0.6679380095572531 0.8723327418160001 0.9758445266674669 13.414854512294736 22.078853656885745 1.5152518599690825 2.6304812498206886 2.2 1.1473698307700362 0.014058202760429999
0.6 10.0 0.8 0.9880036748630854 0.6095245207732338 0.668752496931004 0.8736642143832078 0.979303398180727 13.414850741231275 22.078850276467428 1.5705254753575062 2.7603409256616365 2.4 1.398746431967281 0.010342612037785873
0.6 10.0 0.8 0.989155537397516 0.6095245030064883 0.6693302361335709 0.8746084750431773 0.9818808110718882 13.414848006858547 22.078847825348767 1.6337285989840316 2.8986700863095844 2.6 1.6791539544742649 0.007469229258427898
0.6 10.0 0.8 0.9899959314310123 0.609524490123381 0.6697488303006198 0.8752948451341916 0.9838610855558043 13.414846024097924 22.078846047982527 1.7018877429501194 3.0418970753157533 2.8 1.9860505752638682 0.005204386173461112
0.6 10.0 0.8 0.9906243319521475 0.6095244807814683 0.6700585219648041 0.8758057350106406 0.9854254115104484 13.414844586341344 22.078844759163267 1.7731146080934699 3.1877801551768052 3.0 2.3175595693489774 0.0033849335257044692
0.6 10.0 0.8 0.9911050425555141 0.6095244740082857 0.6702922282523728 0.8761944993735786 0.9866916513670116 13.41484354392186 22.078843824728338 1.8462199084542705 3.3349848332307808 3.2 2.6723705275358 0.0018967826532265593
0.6 10.0 0.8 0.9914804074393935 0.6095244690967616 0.6704717973043494 0.8764962801480456 0.9877381406664921 13.414842788019852 22.078843147130137 1.9204464824396887 3.482664923653159 3.4 3.0495134673123707 0.0006595593799025197
0.6 10.0 0.8 0.9917790749247 0.6095244655353107 0.6706120851478246 0.8767348653864189 0.988618620914121 13.414842239898304 22.07884265578878 1.995311361117433 3.630342304248326 3.6 3.4483290639366335 -0.00038468929969774635
0.6 10.0 0.8 0.9920205771837223 0.6095244629527302 0.6707232823641239 0.8769264656651445 0.9893705552555321 13.41484184242958 22.078842299493758 2.0705028698488053 3.777677174150404 3.8 3.8682557795839196 -0.0012774330593210495
0.6 10.0 0.8 0.9922189028298696 0.6095244610801569 0.6708126716523095 0.8770827077496951 0.9900212836444002 13.414841554233446 22.078842041151894 2.1458317421701323 3.924588717537314 4.0 4.309028734217325 -0.002050274818876395
